"GeneSet_Database"	"GeneSet_Category"	"GeneSet_Sub_Category"	"GeneSet_Name"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr7q34"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr7q35"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr7q36"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr8p11"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr8p12"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr8p21"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr8p22"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr8p23"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr8q11"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr8q12"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr8q13"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr8q21"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr8q22"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr8q23"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr8q24"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr9p11"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr9p12"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr9p13"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr9p23"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr9p24"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr9q12"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr9q21"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr9q22"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr9q31"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr9q32"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr9q33"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chr9q34"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXp11"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXp21"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXp22"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXq11"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXq12"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXq13"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXq21"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXq22"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXq23"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXq24"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXq25"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXq26"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXq27"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrXq28"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrYp11"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"chrYq11"
"MSigDB"	"C1: Positional Gene Sets"	"C1: Positional Gene Sets"	"MT"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ABBUD_LIF_SIGNALING_1_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ABBUD_LIF_SIGNALING_1_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ABBUD_LIF_SIGNALING_2_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ABBUD_LIF_SIGNALING_2_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ABDELMOHSEN_ELAVL4_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ABDULRAHMAN_KIDNEY_CANCER_VHL_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ABE_INNER_EAR"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ABE_VEGFA_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ABE_VEGFA_TARGETS_2HR"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ABE_VEGFA_TARGETS_30MIN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ABRAMSON_INTERACT_WITH_AIRE"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ACEVEDO_LIVER_CANCER_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ACEVEDO_LIVER_CANCER_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AFFAR_YY1_TARGETS_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AFFAR_YY1_TARGETS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AGARWAL_AKT_PATHWAY_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AIGNER_ZEB1_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AIYAR_COBRA1_TARGETS_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AIYAR_COBRA1_TARGETS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AKL_HTLV1_INFECTION_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AKL_HTLV1_INFECTION_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ALCALA_APOPTOSIS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ALCALAY_AML_BY_NPM1_LOCALIZATION_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ALCALAY_AML_BY_NPM1_LOCALIZATION_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ALFANO_MYC_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ALONSO_METASTASIS_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ALONSO_METASTASIS_EMT_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ALONSO_METASTASIS_EMT_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ALONSO_METASTASIS_NEURAL_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ALONSO_METASTASIS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_DELAYED_EARLY_GENES"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_EGF_RESPONSE_120_HELA"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_EGF_RESPONSE_120_MCF10A"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_EGF_RESPONSE_20_HELA"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_EGF_RESPONSE_20_MCF10A"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_EGF_RESPONSE_240_HELA"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_EGF_RESPONSE_240_MCF10A"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_EGF_RESPONSE_40_HELA"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_EGF_RESPONSE_40_MCF10A"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_EGF_RESPONSE_480_HELA"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_EGF_RESPONSE_480_MCF10A"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_EGF_RESPONSE_60_HELA"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_EGF_RESPONSE_60_MCF10A"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_SERUM_RESPONSE_120_MCF10A"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_SERUM_RESPONSE_20_MCF10A"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_SERUM_RESPONSE_240_MCF10A"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_SERUM_RESPONSE_40_MCF10A"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_SERUM_RESPONSE_480_MCF10A"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMIT_SERUM_RESPONSE_60_MCF10A"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMUNDSON_DNA_DAMAGE_RESPONSE_TP53"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AMUNDSON_RESPONSE_TO_ARSENITE"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ANDERSEN_CHOLANGIOCARCINOMA_CLASS1"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ANDERSEN_CHOLANGIOCARCINOMA_CLASS2"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ANDERSEN_LIVER_CANCER_KRT19_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ANDERSEN_LIVER_CANCER_KRT19_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"APPEL_IMATINIB_RESPONSE"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"APPIERTO_RESPONSE_TO_FENRETINIDE_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"APPIERTO_RESPONSE_TO_FENRETINIDE_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"APRELIKOVA_BRCA1_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ASTIER_INTEGRIN_SIGNALING"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ASTON_MAJOR_DEPRESSIVE_DISORDER_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"ASTON_MAJOR_DEPRESSIVE_DISORDER_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AUJLA_IL22_AND_IL17A_SIGNALING"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AUNG_GASTRIC_CANCER"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"AZARE_STAT3_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BAE_BRCA1_TARGETS_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BAE_BRCA1_TARGETS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BAELDE_DIABETIC_NEPHROPATHY_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BAELDE_DIABETIC_NEPHROPATHY_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BAFNA_MUC4_TARGETS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BAKER_HEMATOPOESIS_STAT1_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BAKER_HEMATOPOESIS_STAT5_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BAKER_HEMATOPOIESIS_STAT3_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BAKKER_FOXO3_TARGETS_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BAKKER_FOXO3_TARGETS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BALDWIN_PRKCI_TARGETS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BALLIF_DEVELOPMENTAL_DISABILITY_P16_P12_DELETION"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BARIS_THYROID_CANCER_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BARIS_THYROID_CANCER_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BARRIER_COLON_CANCER_RECURRENCE_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BARRIER_COLON_CANCER_RECURRENCE_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BASAKI_YBX1_TARGETS_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BASAKI_YBX1_TARGETS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BASSO_B_LYMPHOCYTE_NETWORK"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BASSO_CD40_SIGNALING_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BASSO_CD40_SIGNALING_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BASSO_HAIRY_CELL_LEUKEMIA_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BASSO_HAIRY_CELL_LEUKEMIA_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BAUS_TFF2_TARGETS_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BAUS_TFF2_TARGETS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BECKER_TAMOXIFEN_RESISTANCE_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BECKER_TAMOXIFEN_RESISTANCE_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_AND_PAX3"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BEIER_GLIOMA_STEM_CELL_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BEIER_GLIOMA_STEM_CELL_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_CYCLING_GENES"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_EED_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_ES_1"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_ES_2"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_ES_CORE_NINE"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_ES_CORE_NINE_CORRELATED"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_ES_WITH_H3K27ME3"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_MYC_MAX_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_MYC_TARGETS_WITH_EBOX"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_NANOG_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_NOS_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_OCT4_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_PRC2_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_PROLIFERATION"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_SOX2_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BENPORATH_SUZ12_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BERENJENO_TRANSFORMED_BY_RHOA_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BERENJENO_TRANSFORMED_BY_RHOA_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BERGER_MBD2_TARGETS"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BERNARD_PPAPDC1B_TARGETS_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BERNARD_PPAPDC1B_TARGETS_UP"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN"
"MSigDB"	"C2: Curated Gene Sets"	"CPG: Chemical and Genetic Perturbations"	"BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP"
